,cr_lmt_amt,prev_cr_lmt_amt,incm_amt,age,label
9504,44000.0,0.0,22000,33.0,
9505,120000.0,0.0,65939,44.0,
9506,18000.0,68000.0,15000,30.0,
9507,50000.0,0.0,30200,36.0,
9508,100000.0,105000.0,29037,54.0,
9509,136000.0,0.0,68027,51.0,
9510,66000.0,0.0,38255,38.0,
9511,78000.0,0.0,22500,29.0,
9512,30000.0,60000.0,105822,37.0,
9513,108000.0,158000.0,105822,37.0,
9514,28000.0,33600.0,16500,30.0,
9515,23000.0,0.0,19000,37.0,
9516,80000.0,0.0,32180,41.0,
9517,70000.0,0.0,80799,38.0,
9518,40000.0,0.0,31646,43.0,
9519,44000.0,31000.0,17745,35.0,
9520,78000.0,40000.0,31555,39.0,
9521,27000.0,0.0,15743,30.0,
9522,100000.0,0.0,95550,36.0,
9523,20000.0,0.0,66000,44.0,
9524,78000.0,0.0,22500,34.0,
9525,109200.0,91000.0,26233,35.0,
9526,240000.0,244000.0,152893,38.0,
9527,168000.0,0.0,219365,53.0,
9528,168000.0,0.0,219365,53.0,
9529,468000.0,0.0,234000,64.0,
9530,37000.0,0.0,18763,30.0,
9531,30000.0,0.0,18410,52.0,
9532,62000.0,40000.0,25000,40.0,
9533,101000.0,0.0,50822,65.0,
9534,40000.0,60000.0,23567,50.0,
9535,100000.0,0.0,50000,36.0,
9536,135000.0,0.0,181813,36.0,
9537,110000.0,91000.0,42650,57.0,
9538,50000.0,0.0,85536,62.0,
9539,96000.0,121000.0,60000,58.0,
9540,84000.0,134000.0,33836,38.0,
9541,33000.0,0.0,19010,33.0,
9542,74000.0,62000.0,31390,52.0,
9543,43000.0,0.0,21644,31.0,
9544,120000.0,144000.0,64008,30.0,
9545,144000.0,120000.0,64008,30.0,
9546,50000.0,0.0,106573,52.0,
9547,50000.0,0.0,106573,52.0,
9548,100000.0,100000.0,106573,52.0,
9549,30000.0,0.0,19600,37.0,
9550,80000.0,0.0,66272,27.0,
9551,235000.0,242760.0,104841,39.0,
9552,141000.0,169200.0,40000,60.0,
9553,102000.0,82000.0,41000,30.0,
9554,27000.0,0.0,15508,30.0,
9555,50000.0,0.0,28831,25.0,
9556,100000.0,0.0,58810,43.0,
9557,79000.0,0.0,63732,62.0,
9558,200000.0,0.0,91003,49.0,
9559,200000.0,0.0,91003,49.0,
9560,42000.0,0.0,38000,42.0,
9561,160000.0,0.0,80000,33.0,
9562,80000.0,140000.0,49638,45.0,
9563,37000.0,0.0,18733,35.0,
9564,130000.0,0.0,65419,54.0,
9565,111000.0,0.0,37058,39.0,
9566,70000.0,0.0,35369,37.0,
9567,215000.0,0.0,107642,45.0,
9568,47000.0,28000.0,19192,38.0,
9569,100000.0,0.0,51319,31.0,
9570,50000.0,60000.0,141000,44.0,
9571,200000.0,240000.0,50000,41.0,
9572,30000.0,0.0,15000,31.0,
9573,66000.0,0.0,33000,38.0,
9574,50000.0,100000.0,20000,33.0,
9575,200000.0,0.0,176608,47.0,
9576,40000.0,50000.0,32200,32.0,
9577,40000.0,0.0,32200,32.0,
9578,190000.0,0.0,98268,35.0,
9579,57000.0,68400.0,32667,36.0,
9580,309000.0,0.0,123919,66.0,
9581,217000.0,237000.0,96636,40.0,
9582,150000.0,0.0,75507,51.0,
9583,100000.0,110000.0,59740,54.0,
9584,65000.0,0.0,37245,30.0,
9585,22000.0,0.0,15000,36.0,
9586,72000.0,82000.0,36000,36.0,
9587,147000.0,100000.0,42000,39.0,
9588,22000.0,0.0,15000,36.0,
9589,100000.0,0.0,225000,65.0,
9590,300000.0,0.0,225000,65.0,
9591,87000.0,0.0,25025,30.0,
9592,117000.0,0.0,33500,28.0,
9593,60000.0,0.0,44330,50.0,
9594,53000.0,0.0,53740,31.0,
9595,146000.0,175200.0,58419,33.0,
9596,150000.0,0.0,97250,51.0,
9597,38000.0,45600.0,19000,28.0,
9598,35000.0,0.0,20875,30.0,
9599,36000.0,66000.0,18000,29.0,
9600,88000.0,53000.0,26800,54.0,
9601,220000.0,225000.0,111223,32.0,
9602,140000.0,0.0,83661,50.0,
9603,78000.0,0.0,42294,31.0,
9604,30000.0,0.0,20732,34.0,
9605,59000.0,70800.0,47639,28.0,
9606,40000.0,0.0,20000,37.0,
9607,262000.0,0.0,75000,37.0,
9608,60000.0,0.0,33943,48.0,
9609,26000.0,61000.0,15020,32.0,
9610,153000.0,203000.0,61457,39.0,
9611,35000.0,0.0,17550,48.0,
9612,240000.0,200000.0,110250,56.0,
9613,30000.0,0.0,35896,44.0,
9614,200000.0,0.0,100407,56.0,
9615,200000.0,0.0,100407,56.0,
9616,200000.0,0.0,100407,56.0,
9617,200000.0,0.0,100407,56.0,
9618,110000.0,0.0,150000,61.0,
9619,42000.0,0.0,24494,28.0,
9620,42000.0,50400.0,24494,28.0,
9621,210000.0,0.0,105565,39.0,
9622,75000.0,90000.0,37815,43.0,
9623,60000.0,0.0,29000,58.0,
9624,300000.0,500000.0,187186,45.0,
9625,160000.0,0.0,45715,34.0,
9626,265000.0,565000.0,132906,38.0,
9627,100000.0,30000.0,40000,32.0,
9628,40000.0,60000.0,20017,26.0,
9629,21000.0,0.0,20017,26.0,
9630,302000.0,200000.0,151041,45.0,
9631,100000.0,127000.0,52226,38.0,
9632,26000.0,0.0,15233,30.0,
9633,93000.0,0.0,37314,37.0,
9634,90000.0,0.0,76000,37.0,
9635,56000.0,0.0,22666,33.0,
9636,84000.0,0.0,56047,45.0,
9637,40000.0,52000.0,20000,27.0,
9638,96000.0,0.0,55000,40.0,
9639,80000.0,100000.0,64499,46.0,
9640,98000.0,117000.0,56556,33.0,
9641,149000.0,0.0,59634,51.0,
9642,0.0,0.0,59634,51.0,
9643,100000.0,0.0,50000,58.0,
9644,38000.0,30000.0,15000,43.0,
9645,70000.0,30000.0,45487,34.0,
9646,100000.0,305075.0,54500,43.0,
9647,0.0,0.0,32052,26.0,
9648,56000.0,61000.0,32052,26.0,
9649,288000.0,0.0,100000,68.0,
9650,100000.0,0.0,22980,55.0,
9651,300000.0,360000.0,294000,54.0,
9652,130000.0,0.0,66667,42.0,
9653,30000.0,0.0,18842,57.0,
9654,116000.0,0.0,51700,37.0,
9655,145000.0,225000.0,64606,49.0,
9656,145000.0,225000.0,64606,49.0,
9657,150000.0,174005.0,34801,61.0,
9658,25000.0,0.0,15912,40.0,
9659,147000.0,50000.0,42000,31.0,
9660,40000.0,48000.0,28831,38.0,
9661,500000.0,0.0,135303,66.0,
9662,34000.0,0.0,17000,31.0,
9663,240000.0,200000.0,210000,63.0,
9664,500000.0,0.0,100000,60.0,
9665,30000.0,0.0,17158,30.0,
9666,200000.0,0.0,144308,39.0,
9667,200000.0,0.0,144308,39.0,
9668,137000.0,305000.0,61000,37.0,
9669,58000.0,63000.0,36000,31.0,
9670,250000.0,110000.0,125000,54.0,
9671,100000.0,180000.0,125000,54.0,
9672,196000.0,0.0,78769,61.0,
9673,100000.0,0.0,52083,37.0,
9674,359375.0,200000.0,161931,32.0,
9675,200000.0,0.0,153901,72.0,
9676,120000.0,220000.0,153901,72.0,
9677,200000.0,300000.0,153901,72.0,
9678,200000.0,400000.0,153901,72.0,
9679,150000.0,164360.0,69759,29.0,
9680,386000.0,586000.0,243703,44.0,
9681,50000.0,0.0,51362,33.0,
9682,100000.0,110000.0,95202,33.0,
9683,464000.0,0.0,232135,31.0,
9684,150000.0,0.0,78471,49.0,
9685,60000.0,0.0,33811,57.0,
9686,113000.0,146900.0,56745,28.0,
9687,543000.0,0.0,310750,49.0,
9688,44000.0,57200.0,25147,26.0,
9689,28000.0,26000.0,15012,25.0,
9690,122000.0,0.0,54527,48.0,
9691,49000.0,0.0,19820,41.0,
9692,18000.0,28000.0,18544,37.0,
9693,18000.0,0.0,18544,37.0,
9694,43000.0,32000.0,17593,42.0,
9695,400000.0,480000.0,244743,52.0,
9696,30000.0,35000.0,329966,39.0,
9697,150000.0,0.0,125268,55.0,
9698,200000.0,0.0,77634,47.0,
9699,240000.0,0.0,50000,71.0,
9700,38000.0,0.0,21890,56.0,
9701,87000.0,107000.0,50000,34.0,
9702,100000.0,0.0,64283,36.0,
9703,59000.0,79000.0,16980,34.0,
9704,60000.0,85000.0,17246,26.0,
9705,125000.0,72000.0,35966,27.0,
9706,70000.0,0.0,35000,49.0,
9707,40000.0,0.0,35107,34.0,
9708,25000.0,0.0,16711,44.0,
9709,30000.0,0.0,15000,38.0,
9710,36000.0,0.0,18000,36.0,
9711,62000.0,0.0,31000,35.0,
9712,96000.0,80000.0,72030,40.0,
9713,180000.0,186977.0,90000,33.0,
9714,116000.0,81000.0,46708,38.0,
9715,120000.0,60000.0,49894,54.0,
9716,0.0,0.0,77244,37.0,
9717,77000.0,92400.0,77244,37.0,
9718,104000.0,0.0,52209,35.0,
9719,60000.0,0.0,17389,32.0,
9720,68000.0,0.0,54443,36.0,
9721,54000.0,40000.0,21490,36.0,
9722,84000.0,0.0,42450,49.0,
9723,23000.0,0.0,19163,28.0,
9724,137000.0,0.0,55175,48.0,
9725,160000.0,100000.0,78996,36.0,
9726,70000.0,91000.0,36930,34.0,
9727,38000.0,0.0,30979,38.0,
9728,35000.0,0.0,20000,31.0,
9729,65000.0,120733.0,48331,37.0,
9730,65000.0,0.0,48331,37.0,
9731,75000.0,0.0,37722,54.0,
9732,300000.0,0.0,141885,34.0,
9733,300000.0,150000.0,141885,34.0,
9734,84000.0,70000.0,35000,34.0,
9735,65000.0,116049.0,54280,56.0,
9736,280000.0,340000.0,140000,51.0,
9737,60000.0,0.0,30095,42.0,
9738,60000.0,0.0,30095,42.0,
9739,38000.0,0.0,19000,27.0,
9740,226000.0,166000.0,155911,44.0,
9741,38000.0,48000.0,30740,42.0,
9742,298000.0,0.0,149000,40.0,
9743,30000.0,39000.0,18141,36.0,
9744,147000.0,169000.0,42000,32.0,
9745,400000.0,70000.0,115244,41.0,
9746,32000.0,16000.0,16000,27.0,
9747,228000.0,0.0,114006,54.0,
9748,210000.0,0.0,107520,43.0,
9749,70000.0,0.0,38296,31.0,
9750,139000.0,130000.0,55842,51.0,
9751,70000.0,0.0,37131,48.0,
9752,70000.0,76000.0,37131,48.0,
9753,120000.0,30000.0,67619,37.0,
9754,90000.0,0.0,60581,39.0,
9755,90000.0,0.0,60581,39.0,
9756,205000.0,266500.0,102900,52.0,
9757,38000.0,25000.0,15240,39.0,
9758,70000.0,0.0,35000,41.0,
9759,70000.0,0.0,35000,41.0,
9760,38000.0,23000.0,15381,36.0,
9761,203000.0,243000.0,81500,62.0,
9762,76000.0,0.0,21820,49.0,
9763,100000.0,50000.0,70000,57.0,
9764,34000.0,0.0,17000,35.0,
9765,55000.0,0.0,15878,33.0,
9766,30000.0,0.0,23226,40.0,
9767,35000.0,35000.0,15270,45.0,
9768,71000.0,0.0,35560,45.0,
9769,71000.0,0.0,35560,45.0,
9770,142000.0,0.0,71000,31.0,
9771,100000.0,0.0,66500,44.0,
9772,450000.0,540000.0,128733,52.0,
9773,40000.0,90000.0,24935,23.0,
9774,30000.0,0.0,20000,34.0,
9775,50000.0,0.0,25406,58.0,
9776,70000.0,0.0,55308,37.0,
9777,38000.0,0.0,19000,26.0,
9778,305000.0,0.0,122274,59.0,
9779,73000.0,61000.0,30849,54.0,
9780,42000.0,110000.0,22000,45.0,
9781,40000.0,80000.0,45598,36.0,
9782,96000.0,80000.0,38705,39.0,
9783,48000.0,0.0,24000,34.0,
9784,200000.0,0.0,40000,77.0,
9785,80000.0,0.0,42500,35.0,
9786,80000.0,0.0,49764,36.0,
9787,120000.0,0.0,74213,35.0,
9788,120000.0,0.0,74213,35.0,
9789,98000.0,0.0,49454,45.0,
9790,119000.0,129000.0,36300,48.0,
9791,60000.0,110000.0,35000,37.0,
9792,101000.0,60000.0,40667,58.0,
9793,60000.0,72000.0,20228,29.0,
9794,200000.0,0.0,40000,63.0,
9795,64000.0,40000.0,25766,39.0,
9796,51000.0,30000.0,20600,40.0,
9797,200000.0,140000.0,75000,51.0,
9798,130000.0,0.0,104716,46.0,
9799,122000.0,0.0,61373,45.0,
9800,10000.0,30000.0,108141,52.0,
9801,250000.0,0.0,108141,52.0,
9802,91000.0,80000.0,36500,47.0,
9803,23000.0,0.0,15800,42.0,
9804,180000.0,0.0,90429,27.0,
9805,200000.0,100000.0,100319,49.0,
9806,56000.0,0.0,28290,46.0,
9807,67000.0,80400.0,38542,27.0,
9808,200000.0,261940.0,189668,42.0,
9809,123000.0,100000.0,49400,64.0,
9810,70000.0,0.0,37736,31.0,
9811,90000.0,0.0,41036,34.0,
9812,100000.0,0.0,65581,43.0,
9813,20000.0,0.0,16538,29.0,
9814,32000.0,0.0,18688,43.0,
9815,30000.0,40000.0,15181,36.0,
9816,150000.0,300000.0,135961,42.0,
9817,229000.0,279000.0,91860,48.0,
9818,52000.0,0.0,30083,34.0,
9819,43000.0,0.0,25000,30.0,
9820,180000.0,0.0,181350,41.0,
9821,408000.0,0.0,181350,41.0,
9822,306000.0,0.0,181350,41.0,
9823,516000.0,516000.0,175501,52.0,
9824,57000.0,37000.0,35045,59.0,
9825,74000.0,50000.0,35045,59.0,
9826,40000.0,0.0,20000,31.0,
9827,147000.0,152000.0,42000,41.0,
9828,33000.0,0.0,18980,31.0,
9829,131000.0,0.0,65733,39.0,
9830,50000.0,70000.0,26650,26.0,
9831,440000.0,0.0,223180,30.0,
9832,32000.0,0.0,16000,37.0,
9833,63000.0,0.0,31679,33.0,
9834,50000.0,0.0,41770,32.0,
9835,50000.0,0.0,41770,32.0,
9836,54000.0,0.0,24300,39.0,
9837,250000.0,0.0,198028,27.0,
9838,31000.0,0.0,140503,38.0,
9839,200000.0,0.0,140503,38.0,
9840,200000.0,0.0,140503,38.0,
9841,31000.0,0.0,140503,38.0,
9842,65000.0,0.0,32850,44.0,
9843,78000.0,0.0,35000,50.0,
9844,69000.0,29000.0,30589,29.0,
9845,74000.0,0.0,29943,66.0,
9846,50000.0,65000.0,25410,35.0,
9847,96000.0,48000.0,60779,57.0,
9848,300000.0,336000.0,168311,40.0,
9849,100000.0,0.0,130761,34.0,
9850,75000.0,0.0,37660,53.0,
9851,116000.0,181000.0,77366,37.0,
9852,70000.0,56000.0,28000,36.0,
9853,26000.0,0.0,15000,35.0,
9854,66000.0,0.0,33452,33.0,
9855,50000.0,0.0,35000,26.0,
9856,70000.0,78000.0,37000,35.0,
9857,48000.0,70000.0,120423,34.0,
9858,60000.0,0.0,15000,34.0,
9859,178000.0,318000.0,71361,62.0,
9860,23000.0,0.0,18733,35.0,
9861,96000.0,0.0,38712,44.0,
9862,60000.0,110000.0,32399,28.0,
9863,20000.0,74400.0,22680,52.0,
9864,240000.0,240000.0,130000,51.0,
9865,50000.0,0.0,27121,49.0,
9866,31000.0,37200.0,18000,34.0,
9867,102000.0,82000.0,47144,51.0,
9868,20000.0,24000.0,16756,47.0,
9869,52000.0,0.0,30000,47.0,
9870,39000.0,0.0,15600,38.0,
9871,42000.0,0.0,21000,52.0,
9872,67000.0,0.0,33525,54.0,
9873,220000.0,0.0,49323,59.0,
9874,80000.0,0.0,57964,29.0,
9875,60000.0,78000.0,30000,38.0,
9876,88000.0,0.0,44000,45.0,
9877,30000.0,0.0,39208,43.0,
9878,149000.0,100000.0,48810,69.0,
9879,100000.0,0.0,48810,69.0,
9880,60000.0,0.0,42000,37.0,
9881,40000.0,60000.0,20423,28.0,
9882,58000.0,0.0,33153,39.0,
9883,42000.0,30000.0,16800,44.0,
9884,21000.0,86000.0,17366,27.0,
9885,100000.0,0.0,87374,49.0,
9886,38000.0,19000.0,15200,32.0,
9887,31000.0,0.0,17955,31.0,
9888,100000.0,71000.0,50000,53.0,
9889,31000.0,0.0,18000,37.0,
9890,31000.0,0.0,18000,37.0,
9891,78000.0,108000.0,51238,34.0,
9892,192000.0,0.0,85747,47.0,
9893,84000.0,70000.0,30000,53.0,
9894,69000.0,0.0,55443,47.0,
9895,18000.0,0.0,16000,34.0,
9896,140000.0,220960.0,88951,34.0,
9897,50000.0,0.0,18400,54.0,
9898,50000.0,30000.0,18400,54.0,
9899,40000.0,0.0,42540,39.0,
9900,65000.0,0.0,64365,25.0,
9901,100000.0,0.0,98482,35.0,
9902,100000.0,215000.0,98482,35.0,
9903,78000.0,50000.0,31000,58.0,
9904,575000.0,500000.0,223300,60.0,
9905,500000.0,0.0,223300,60.0,
9906,124000.0,161200.0,43800,45.0,
9907,250000.0,0.0,149912,32.0,
9908,100000.0,100000.0,20000,53.0,
9909,100000.0,0.0,20000,53.0,
9910,66000.0,50000.0,26410,36.0,
9911,202000.0,0.0,101000,38.0,
9912,31000.0,0.0,18240,48.0,
9913,100000.0,0.0,44548,42.0,
9914,119000.0,92000.0,46000,39.0,
9915,20000.0,0.0,16570,27.0,
9916,70000.0,0.0,31857,32.0,
9917,37000.0,30000.0,15000,43.0,
9918,84000.0,101519.0,68729,31.0,
9919,150000.0,60000.0,61740,32.0,
9920,41000.0,31000.0,25250,42.0,
9921,240000.0,200000.0,279678,58.0,
9922,61000.0,35000.0,24440,31.0,
9923,200000.0,0.0,141361,50.0,
9924,30000.0,0.0,22370,29.0,
9925,67850.0,59000.0,23982,37.0,
9926,34000.0,0.0,19650,38.0,
9927,206000.0,140000.0,41285,59.0,
9928,70000.0,168391.0,34210,47.0,
9929,44000.0,194000.0,23245,44.0,
9930,37000.0,0.0,21850,35.0,
9931,600000.0,0.0,639096,61.0,
9932,45000.0,27000.0,18000,52.0,
9933,180000.0,0.0,181519,37.0,
9934,180000.0,281904.0,181519,37.0,
9935,35000.0,85000.0,32658,38.0,
9936,66000.0,95000.0,19000,36.0,
9937,500000.0,900000.0,441879,57.0,
9938,100000.0,0.0,96664,43.0,
9939,100000.0,0.0,96664,43.0,
9940,33000.0,0.0,19200,32.0,
9941,0.0,0.0,19200,32.0,
9942,48000.0,89900.0,24000,34.0,
9943,160000.0,0.0,82240,27.0,
9944,68000.0,50000.0,27230,59.0,
9945,50000.0,60000.0,49180,59.0,
9946,50000.0,60000.0,22892,29.0,
9947,200000.0,47000.0,67087,52.0,
9948,78000.0,0.0,85140,51.0,
9949,170000.0,0.0,89000,46.0,
9950,30000.0,0.0,16930,60.0,
9951,36000.0,30000.0,15000,47.0,
9952,114000.0,0.0,50678,32.0,
9953,225000.0,0.0,100000,37.0,
9954,48000.0,33000.0,19318,37.0,
9955,135000.0,0.0,56870,64.0,
9956,94000.0,0.0,47250,33.0,
9957,171000.0,0.0,48914,35.0,
9958,339000.0,200000.0,122000,48.0,
9959,50000.0,100000.0,130777,39.0,
9960,40000.0,32000.0,16000,35.0,
9961,78000.0,0.0,22500,25.0,
9962,45000.0,0.0,27234,26.0,
9963,117000.0,0.0,52138,32.0,
9964,78000.0,0.0,68786,34.0,
9965,240000.0,0.0,68786,34.0,
9966,42000.0,0.0,21000,29.0,
9967,66000.0,0.0,33000,32.0,
9968,178000.0,213600.0,71408,59.0,
9969,40000.0,0.0,27297,53.0,
9970,120000.0,100000.0,60075,45.0,
9971,100000.0,0.0,60075,45.0,
9972,136000.0,0.0,42300,46.0,
9973,50000.0,63000.0,27649,42.0,
9974,100000.0,0.0,138775,47.0,
9975,225000.0,270000.0,90000,39.0,
9976,425000.0,0.0,212996,38.0,
9977,156000.0,202800.0,53344,50.0,
9978,156000.0,256000.0,53344,50.0,
9979,106000.0,0.0,53130,57.0,
9980,60000.0,0.0,30000,29.0,
9981,95000.0,175000.0,60000,41.0,
9982,0.0,265000.0,60000,41.0,
9983,162000.0,262000.0,52500,36.0,
9984,50000.0,27000.0,24384,32.0,
9985,40000.0,77758.0,20000,43.0,
9986,35000.0,0.0,20000,44.0,
9987,200000.0,0.0,200000,45.0,
9988,167000.0,0.0,74265,51.0,
9989,167000.0,0.0,74265,51.0,
9990,60000.0,30000.0,25000,33.0,
9991,26000.0,0.0,15000,29.0,
9992,73000.0,58000.0,29281,49.0,
9993,43000.0,0.0,19070,36.0,
9994,30000.0,36000.0,15000,34.0,
9995,298000.0,0.0,149200,43.0,
9996,184000.0,300000.0,82171,45.0,
9997,62000.0,0.0,31000,37.0,
9998,80000.0,140000.0,42799,30.0,
9999,90000.0,120000.0,25787,43.0,
10000,60000.0,0.0,30360,58.0,
10001,32000.0,0.0,16000,31.0,
10002,120000.0,120000.0,36000,50.0,
10003,100000.0,0.0,58121,39.0,
10004,100000.0,0.0,58121,39.0,
10005,60000.0,0.0,41688,65.0,
10006,120000.0,120000.0,41688,65.0,
10007,110000.0,0.0,48906,43.0,
10008,144000.0,120000.0,52899,46.0,
10009,17000.0,0.0,17711,32.0,
10010,200000.0,0.0,294236,39.0,
10011,31000.0,51000.0,18250,34.0,
10012,100000.0,0.0,50000,65.0,
10013,60000.0,32000.0,33916,31.0,
10014,80000.0,96000.0,84703,38.0,
10015,150000.0,75000.0,81394,41.0,
10016,530000.0,485000.0,215917,49.0,
10017,40000.0,0.0,215917,49.0,
10018,110000.0,0.0,44021,35.0,
10019,57000.0,67000.0,23000,50.0,
10020,50000.0,0.0,21369,27.0,
10021,690000.0,710000.0,345000,47.0,
10022,26000.0,0.0,15000,32.0,
10023,80000.0,50000.0,40644,53.0,
10024,33000.0,0.0,19030,36.0,
10025,149000.0,0.0,42693,36.0,
10026,100000.0,0.0,20000,71.0,
10027,40000.0,44500.0,75000,40.0,
10028,199000.0,190000.0,75000,40.0,
10029,28000.0,33600.0,16200,33.0,
10030,67000.0,0.0,67399,26.0,
10031,96000.0,80000.0,39140,62.0,
10032,440000.0,0.0,250000,62.0,
10033,60000.0,0.0,30404,33.0,
10034,44000.0,111000.0,22304,34.0,
10035,140000.0,0.0,49119,45.0,
10036,57000.0,0.0,28826,32.0,
10037,65000.0,100000.0,37300,49.0,
10038,36000.0,43200.0,20794,61.0,
10039,150000.0,0.0,104358,41.0,
10040,150000.0,0.0,104358,41.0,
10041,38000.0,28000.0,24301,27.0,
10042,322000.0,616750.0,129000,53.0,
10043,153000.0,218900.0,61267,37.0,
10044,31000.0,55000.0,38763,38.0,
10045,90000.0,0.0,45746,35.0,
10046,113000.0,0.0,56681,29.0,
10047,50000.0,0.0,50000,39.0,
10048,60000.0,0.0,57660,45.0,
10049,82000.0,50000.0,33151,44.0,
10050,88000.0,0.0,44000,33.0,
10051,40000.0,48000.0,30908,45.0,
10052,74000.0,0.0,33294,53.0,
10053,72000.0,0.0,32190,67.0,
10054,24000.0,0.0,16120,46.0,
10055,128000.0,0.0,51496,35.0,
10056,38000.0,0.0,19000,28.0,
10057,64000.0,0.0,32000,29.0,
10058,60000.0,72000.0,19000,41.0,
10059,250000.0,287500.0,125000,39.0,
10060,500000.0,200000.0,281917,39.0,
10061,200000.0,0.0,281917,39.0,
10062,83000.0,0.0,55782,29.0,
10063,38000.0,48000.0,22070,39.0,
10064,56000.0,0.0,28000,39.0,
10065,129000.0,134000.0,51861,36.0,
10066,46000.0,0.0,23291,34.0,
10067,80000.0,40000.0,27767,46.0,
10068,74000.0,149000.0,29918,60.0,
10069,100000.0,120000.0,42239,38.0,
10070,79000.0,66000.0,39700,43.0,
10071,42000.0,62000.0,21000,34.0,
10072,196000.0,0.0,56204,48.0,
10073,64000.0,32000.0,25600,33.0,
10074,66000.0,0.0,19000,30.0,
10075,38000.0,30000.0,15000,49.0,
10076,91000.0,0.0,45830,59.0,
10077,20000.0,0.0,16526,26.0,
10078,34000.0,0.0,19817,30.0,
10079,60000.0,0.0,34453,34.0,
10080,0.0,0.0,154062,48.0,
10081,410000.0,0.0,207123,53.0,
10082,42000.0,50400.0,21000,29.0,
10083,39000.0,46800.0,22538,45.0,
10084,80000.0,0.0,78174,54.0,
10085,190000.0,209000.0,99087,31.0,
10086,59000.0,70800.0,16928,31.0,
10087,50000.0,126000.0,25328,36.0,
10088,56000.0,0.0,32500,35.0,
10089,170000.0,0.0,100099,40.0,
10090,39000.0,0.0,22320,30.0,
10091,30000.0,0.0,18770,40.0,
10092,120000.0,160000.0,37651,29.0,
10093,30000.0,30000.0,22000,46.0,
10094,150000.0,60000.0,79776,41.0,
10095,90000.0,0.0,51000,37.0,
10096,60000.0,0.0,30000,40.0,
10097,80000.0,104000.0,27157,52.0,
10098,92000.0,0.0,92295,31.0,
10099,30000.0,0.0,15000,35.0,
10100,23000.0,43000.0,18500,28.0,
10101,30000.0,30000.0,15000,45.0,
10102,70000.0,0.0,20000,36.0,
10103,30000.0,0.0,15000,34.0,
10104,30000.0,31500.0,17590,55.0,
10105,50000.0,0.0,51916,28.0,
10106,156000.0,161000.0,77119,50.0,
10107,152000.0,462000.0,76184,51.0,
10108,60000.0,0.0,22475,43.0,
10109,32000.0,0.0,18439,36.0,
10110,30000.0,0.0,16000,25.0,
10111,337000.0,437000.0,168800,53.0,
10112,27000.0,47000.0,15730,36.0,
10113,52000.0,0.0,20818,45.0,
10114,120000.0,120000.0,35663,55.0,
10115,147000.0,50000.0,42000,31.0,
10116,246000.0,0.0,70350,65.0,
10117,37000.0,0.0,18500,41.0,
10118,60000.0,30000.0,22233,32.0,
10119,100000.0,0.0,57525,27.0,
10120,101000.0,0.0,40457,42.0,
10121,156000.0,100000.0,40000,73.0,
10122,128000.0,0.0,65000,28.0,
10123,64000.0,0.0,65000,28.0,
10124,46000.0,0.0,23000,45.0,
10125,200000.0,240000.0,268954,34.0,
10126,375000.0,385000.0,75170,58.0,
10127,58000.0,0.0,29000,25.0,
10128,44000.0,0.0,23300,32.0,
10129,47000.0,97000.0,23962,31.0,
10130,25000.0,50000.0,31170,32.0,
10131,78000.0,0.0,22500,27.0,
10132,200000.0,462690.0,170028,24.0,
10133,400000.0,0.0,230000,44.0,
10134,84000.0,89000.0,33971,42.0,
10135,30000.0,36000.0,15000,30.0,
10136,80000.0,96000.0,70165,25.0,
10137,158000.0,178000.0,63213,32.0,
10138,30000.0,42000.0,35370,55.0,
10139,60000.0,0.0,35000,46.0,
10140,120000.0,0.0,60620,56.0,
10141,40000.0,0.0,21485,50.0,
10142,40000.0,0.0,21485,50.0,
10143,167000.0,217000.0,83690,35.0,
10144,45000.0,54000.0,36370,26.0,
10145,91000.0,60000.0,36500,37.0,
10146,300000.0,325875.0,290680,48.0,
10147,48000.0,40000.0,42475,59.0,
10148,144000.0,414000.0,83757,54.0,
10149,78000.0,0.0,22500,34.0,
10150,25000.0,0.0,15669,31.0,
10151,78000.0,112000.0,22500,27.0,
10152,32000.0,0.0,16000,31.0,
10153,100000.0,0.0,58466,64.0,
10154,50000.0,0.0,29342,33.0,
10155,50000.0,0.0,29342,33.0,
10156,114000.0,91000.0,45655,42.0,
10157,78000.0,93600.0,22500,30.0,
10158,123000.0,0.0,47663,48.0,
10159,207000.0,120000.0,82845,33.0,
10160,45000.0,60000.0,22500,47.0,
10161,90000.0,117000.0,47200,44.0,
10162,100000.0,0.0,103421,32.0,
10163,28000.0,0.0,16000,32.0,
10164,150000.0,151722.0,45000,38.0,
10165,45000.0,0.0,41179,36.0,
10166,160000.0,260000.0,55760,55.0,
10167,33000.0,0.0,16710,48.0,
10168,145000.0,0.0,72559,45.0,
10169,50000.0,0.0,50000,24.0,
10170,78000.0,80000.0,35000,35.0,
10171,74000.0,0.0,37279,37.0,
10172,678000.0,0.0,339000,54.0,
10173,30000.0,40000.0,28415,35.0,
10174,100000.0,0.0,110452,46.0,
10175,140000.0,145008.0,192500,53.0,
10176,70000.0,0.0,53500,32.0,
10177,100000.0,0.0,90654,44.0,
10178,80000.0,0.0,105000,51.0,
10179,230000.0,200000.0,105000,51.0,
10180,50000.0,113000.0,42000,35.0,
10181,248000.0,48000.0,78023,38.0,
10182,48000.0,0.0,78023,38.0,
10183,28000.0,33000.0,16441,30.0,
10184,50000.0,60000.0,28792,32.0,
10185,99000.0,0.0,49525,41.0,
10186,190000.0,260000.0,337824,36.0,
